CCI ID,NAME,COUNTRY,LAT CENTRE,LON CENTRE,MAX DISTANCE TO LAND (KM),LAT MIN BOX,LAT MAX BOX,LON MIN BOX,LON MAX BOX,ID in GLOBOLAKES 1000 MASK,ID in CGLOPS MASK
300013214, Metlinskiy Prud,Russian Federation,55.6625,61.0542,1.7,55.6042,55.7875,60.8458,61.1625,,
300013241, Tisso,Denmark,55.5792,11.2875,1.6,55.5125,55.6375,11.2208,11.3542,,
300013242, Beloye,Russian Federation,55.5625,89.5792,2.4,55.4875,55.7042,89.4292,89.6708,,
300013258, Siverga,Kazakhstan;Russian Federation,55.4042,68.7292,2.4,55.3208,55.5042,68.6542,68.8542,,
300013263, Losvida,Belarus,55.3792,30.0292,1.5,55.3208,55.4292,29.9458,30.0958,,
300013283, Medvezhye,Russian Federation,55.1875,67.9708,2.5,55.1125,55.2875,67.8875,68.1208,,
300013306, Miadziel,Belarus,54.9375,26.8458,1.6,54.8708,55.0042,26.7792,26.9458,,
300013313, Idgildy,Russian Federation,54.9375,62.2542,2,54.8458,55.0125,62.1792,62.4042,,
300013361, Kandrykul,Russian Federation,54.5042,54.0625,1.9,54.4458,54.5542,53.9625,54.1625,,
300013383, Selenter,Germany,54.3042,10.4542,1.7,54.2458,54.3625,10.3458,10.5542,,
300013431, Kummerower,Germany,53.8042,12.8458,1.8,53.7292,53.8875,12.7625,12.9542,,
300013443, Lough Sheelin,Ireland,53.8125,-7.3125,1.6,53.7458,53.8625,-7.4125,-7.2458,,
300013454, Schwerin,Germany,53.7208,11.4625,2.2,53.5625,53.8208,11.3875,11.5625,,
300013471, Khorosheye,Russian Federation,53.5292,78.5542,1.9,53.4292,53.6292,78.4542,78.6292,,
300013475, Koelpinsee,Germany,53.5042,12.5792,1.9,53.4458,53.5625,12.4708,12.6542,,
300013516, Zharkol,Kazakhstan,53.1958,63.2375,2.1,53.0625,53.2625,63.0458,63.3125,,
300013521, Surskoye,Russian Federation,53.0125,45.3292,1.9,52.8875,53.1208,45.0625,45.4958,,
300013529, ozero Imantau,Kazakhstan,53.0319,68.2319,2.2,52.9208,53.0958,68.1542,68.3875,,
300013551, Kotokel' ozero,Russian Federation,52.7958,108.1347,2.4,52.7208,52.9125,108.0375,108.2458,,
300013575, Zhanshura,Kazakhstan,52.6875,65.8375,3.2,52.6125,52.7708,65.7458,65.9375,,
300013582, Zhaksy Zhangyztau,Kazakhstan,52.6208,68.1792,2.7,52.5458,52.6958,68.0542,68.2625,,
300013595, Duemmer,Germany,52.5208,8.3375,1.5,52.4542,52.5792,8.2708,8.3958,,
300013597, Tobol,Kazakhstan,52.5125,62.2375,2.2,52.4042,52.5792,61.8958,62.3792,,
300013601, Steinhuder,Germany,52.4708,9.3292,2.2,52.4125,52.5375,9.2375,9.4208,,
300013610, ozero Azas,Russian Federation,52.3792,96.4625,1.6,52.3042,52.4792,96.3875,96.6708,,
300013635, Shaksha,Russian Federation,52.1625,112.7375,3,52.0792,52.2375,112.6375,112.8292,,
300013647, Karasor,Kazakhstan,51.9458,75.7208,3.6,51.8625,52.0625,75.5625,75.8208,,
300013663, Gorkoye-Peresheyechnoye,Russian Federation,51.7958,80.8708,1.6,51.7125,51.9458,80.7875,81.0042,,
300013668, Turske,Ukraine,51.6625,24.3042,1.5,51.6042,51.7125,24.2375,24.3792,,
300013676, Pulemetske,Ukraine,51.5208,23.7375,1.7,51.4625,51.5875,23.6625,23.8042,,
300013705, Gilovskoye,Russian Federation,51.1125,81.8625,1.9,51.0208,51.1708,81.7792,82.0458,,
300013715, Zzzz,Kazakhstan,50.8875,74.0292,2,50.8125,50.9958,73.8958,74.1292,,
300013746, Otmuchow,Poland,50.4625,17.1208,1.7,50.4125,50.5208,17.0458,17.1875,,
300013751, Isey,Kazakhstan,50.4958,69.6375,3,50.3958,50.5708,69.5458,69.7292,,
300013760, Kokay,Kazakhstan,50.4458,69.4042,1.6,50.3542,50.5458,69.3042,69.4958,,
300013762, ozero Khindigtik-Khol',Russian Federation,50.3403,89.8208,2.4,50.2792,50.4375,89.6875,89.9625,,
300013767, KhNPP,Ukraine,50.2958,26.5792,1.6,50.2292,50.3542,26.5042,26.6625,,
300013778, Samarkandskoe,Kazakhstan,50.0958,73.0042,2.2,50.0292,50.1708,72.8792,73.1458,,
300013782, ozero Tore-Khol',Mongolia;Russian Federation,50.0819,95.1042,2.5,49.9625,50.1458,94.8542,95.1875,,
300013821, Lyman,Ukraine,49.5708,36.5125,1.5,49.5042,49.6208,36.4458,36.5958,,
300013919, Yakhi lake,Mongolia,48.6431,114.4236,3.1,48.5708,48.7125,114.2958,114.5792,,
300013921, Lipno Dam,Czechia,48.6875,14.0875,1.5,48.5875,48.8208,13.9375,14.2625,,
300013927, Dnistrovske,Ukraine,48.6042,26.9792,1.5,48.4125,48.7708,26.3542,27.6125,,
300013943, Ulaagchiin Khar lake,Mongolia,48.3431,96.1847,2.5,48.2792,48.4292,95.8958,96.2958,,
300013962, Ammersee,Germany,47.9875,11.1292,2.1,47.8958,48.1125,11.0625,11.2042,,
300013966, Starnberger see,Germany,47.9014,11.3069,2.1,47.7875,48.0375,11.2292,11.3958,,
300013969, Attersee,Austria,47.8208,13.5292,1.5,47.7542,47.9875,13.4458,13.6292,,
300013992, Walchensee,Germany,47.5875,11.3458,1.5,47.5292,47.6542,11.2708,11.4208,,
300013995, Zelenodilske,Ukraine,47.5375,33.6292,1.7,47.4792,47.6042,33.5625,33.6958,,
300014041, Daqing,China,46.8125,125.1208,2.8,46.7375,46.9125,125.0208,125.2292,,
300014052, Thunersee,Switzerland,46.6875,7.7208,1.6,46.6208,46.7792,7.5958,7.8625,,
300014063, Bolshoye Vavayskoye,Russian Federation,46.6042,143.2542,2.5,46.5375,46.6958,143.1375,143.3458,,
300014150, Boykiyevskiy Liman,Russian Federation,45.9042,37.9625,1.5,45.8208,45.9708,37.8958,38.0292,,
300014153, Nanyin,China,45.9125,124.4708,3.2,45.8375,46.0042,124.3292,124.5458,,
300014167, Lac du Bourget,France,45.7458,5.8625,1.5,45.6125,45.8458,5.7792,5.9292,,
300014180, Solenoye,Russian Federation,45.6792,41.6875,1.5,45.6292,45.7375,41.6125,41.7458,,
300014185,Iseo,Italy,45.7375,10.0708,1.7,45.6208,45.8625,9.9208,10.1458,,
300014249, Sengileyevskoye,Russian Federation,45.0625,41.7625,2.2,44.9542,45.1208,41.6625,41.8375,,
300014300, Kubanskoye,Russian Federation,44.2292,42.2625,2.8,44.1625,44.2958,42.1875,42.3708,,
300014302, Siutghiol,Romania,44.2542,28.5958,1.7,44.1792,44.3208,28.5292,28.6625,,
300014305, Oltina,Romania,44.1542,27.6375,2,44.0958,44.2292,27.5708,27.6958,,
300014323, Koshkar-Ata,Kazakhstan,43.7708,51.2042,2.9,43.6875,43.8542,51.1208,51.2792,,
300014331, Sorbulaq,Kazakhstan,43.6625,76.5708,2.5,43.5875,43.7792,76.4875,76.6875,,
300014333, Busko Blato,Bosnia and Herzegovina,43.6625,17.0208,3.1,43.5958,43.7375,16.9292,17.1125,,
300014338, lake Kussharo,Japan,43.6514,144.3458,2.5,43.5208,43.7125,144.2208,144.4542,,
300014353, etang de Thau,France,43.4042,3.6181,2.3,43.2875,43.5042,3.4958,3.7375,,
300014354, Akkol,Kazakhstan,43.4042,70.6958,3.1,43.3292,43.4708,70.5958,70.7958,,
300014357, Huri Chagannao'er,China,43.4014,114.8903,1.9,43.3375,43.4875,114.7375,115.0208,,
300014360, Tasytkolskoye Water reservoir,Kazakhstan,43.3597,73.9514,2.2,43.3042,43.4292,73.8375,74.0542,,
300014387, lake Shikotsu,Japan,42.7681,141.3486,3.2,42.6708,42.8458,141.2125,141.4458,,
300014405, lake Toya,Japan,42.6014,140.8958,2.2,42.5208,42.6875,140.7542,140.9625,,
300014434, Batak,Bulgaria,41.9625,24.1792,1.5,41.9042,42.0542,24.1042,24.2458,,
300014478, Kerkini,Greece,41.2042,23.1375,2.8,41.1042,41.2958,23.0458,23.2625,,
300014495, Semkir,Azerbaijan,40.9542,46.1042,2.2,40.8875,41.0792,45.8042,46.2125,,
300014499, Karavasta,Albania,40.9292,19.4958,2.4,40.8458,41.0125,19.4042,19.5708,,
300014510, Sapanca,Turkey,40.7208,30.2792,2,40.6542,40.7792,30.1125,30.3625,,
300014514, lake Volvi,Greece,40.6569,23.5486,2.4,40.5958,40.7375,23.3125,23.6375,,
300014556, Xiaoerkule,China,40.0958,77.3292,2.2,40.0375,40.1625,77.2375,77.4542,,
300014572, Yonganba,China,39.7208,79.0125,2.2,39.6292,39.9042,78.8792,79.1042,,
300014629, Hongjian,China,39.0958,109.9042,2.3,39.0208,39.1708,109.7792,109.9708,,
300014651, Karabulak,Uzbekistan,38.9208,64.6625,3.1,38.8375,38.9958,64.5542,64.7708,,
300014657, Nazik,Turkey,38.8625,42.2958,2.5,38.8042,38.9458,42.1792,42.3792,,
300014660, Umar,Turkmenistan,38.7792,64.2542,2.8,38.6875,38.9042,64.1375,64.3542,,
300014663, Sukuqiake,China,38.7792,77.2458,1.9,38.7042,38.8458,77.1125,77.3208,,
300014682, Hazar lake,Turkey,38.5014,39.4375,2.7,38.4042,38.5708,39.2542,39.5458,,
300014723, Laguna Salada de Torrevieja,Spain,38.0042,-0.7292,1.7,37.9292,38.0625,-0.7875,-0.6625,,
300014741, Salda,Turkey,37.5542,29.6792,3.1,37.4708,37.6292,29.6042,29.7542,,
300014784, Seyhan Baraji,Turkey,37.0819,35.2903,1.7,36.9958,37.1875,35.1625,35.3958,,
300014787, Ga Hai lake,China,37.0125,100.5625,3,36.9208,37.0875,100.4875,100.6458,,
300014802, Koycegiz lake,Turkey,36.9375,28.6819,2.2,36.8292,36.9958,28.5542,28.7708,,
300014804, Oubeira,Algeria,36.8458,8.3958,2.1,36.7875,36.9042,8.3208,8.4625,,
300014875, Deyu,China,35.6958,87.2792,2.1,35.6292,35.7542,87.1292,87.3708,,
300014878, Qinma lake,China,35.6069,90.6625,2.4,35.5208,35.6875,90.4542,90.8125,,
300014882, Sebkha Of Moknine,Tunisia,35.5708,10.9625,2.7,35.5042,35.6625,10.8875,11.0292,,
300014891, lake Shinji,Japan,35.4486,132.9514,3.1,35.3708,35.5208,132.8292,133.0875,,
300014900, Chaoyang,China,35.2875,87.2958,2.1,35.2125,35.3792,87.1375,87.3792,,
300014904, Doucuo,China,35.3042,99.1792,2.2,35.2208,35.3958,99.0792,99.2625,,
300014930, Pur,China,34.8792,81.9625,2.4,34.7958,34.9625,81.8875,82.0375,,
300014933, Tso Tang,China,34.8958,79.3375,1.6,34.8292,34.9542,79.2708,79.4375,,
300014941, Shilianghe,China,34.7875,118.8292,2.3,34.7125,34.8542,118.6375,118.9125,,
300014943, Dulishi lake,China,34.7458,81.8958,3.4,34.6375,34.8375,81.8042,81.9792,,
300014944, Changhu,China,34.7125,89.0292,1.9,34.6542,34.7708,88.9125,89.1542,,
300014948, Surigh Yilganing,China,34.6708,79.6958,3,34.6042,34.7708,79.6042,79.7708,,
300014950, barrage Mohamed V,Morocco,34.6514,-2.9653,1.5,34.5542,34.7208,-3.0208,-2.8625,,
300014959, Orba lake,China,34.5819,81.0347,2.2,34.4125,34.6458,80.9375,81.1292,,
300014966, Qingche lake,China,34.4764,81.7903,2.8,34.3958,34.5708,81.6875,81.9042,,
300014984, Laxiong lake,China,34.3458,85.2208,3.4,34.2625,34.4208,85.1375,85.3125,,
300014998, Tuoheping,China,34.1875,83.1542,2.3,34.0875,34.2458,83.0542,83.2375,,
300015002,Xuelian-hu,China,34.0958,90.2542,2.6,34.0125,34.1708,90.1792,90.3458,,
300015030, Cemar,China,33.5542,84.5792,2.9,33.4875,33.6208,84.4958,84.6792,,
300015037, Chagbo,China,33.3625,84.1958,3.2,33.2875,33.4375,84.1042,84.2708,,
300015058, Rebang,China,33.0292,80.6042,2,32.9708,33.0958,80.4458,80.6875,,
300015115, Yaggain,China,32.3458,87.3125,2.7,32.2708,32.4208,87.2125,87.3875,,
300015125, Naiqam,China,32.3208,88.6958,2.9,32.2375,32.3958,88.6125,88.7625,,
300015130, Zhaxi,China,32.1958,85.1208,3,32.1208,32.2792,85.0208,85.1958,,
300015151, Maysan Wetlands,Iraq,31.9292,47.2958,1.6,31.8208,31.9792,47.2042,47.4292,,
300015160, Gopug lake,China,31.8514,83.1625,2.4,31.7708,31.9542,83.0875,83.2792,,
300015169, Daru,China,31.6625,90.7375,2.5,31.5958,31.8458,90.6625,90.8208,,
300015175, Cuona lake,China,31.6653,82.3458,2.4,31.5208,31.7292,82.2542,82.4125,,
300015178, Gemang lake,China,31.5847,87.2514,2.8,31.5208,31.6542,87.1792,87.3792,,
300015197, Zigu lake,China,31.3764,87.8764,3.2,31.3042,31.4458,87.7792,88.0125,,
300015217, Chenghu,China,31.2208,120.8208,2.6,31.1292,31.2875,120.7458,120.9125,,
300015220, Al Manzalah,Egypt,31.3125,32.0625,1.7,31.1792,31.3958,31.9792,32.2625,,
300015240, Qoi'nyi lake,China,31.0347,84.5764,2.1,30.9208,31.1458,84.5042,84.6458,,
300015245, Argog lake,China,30.9958,82.2292,3,30.8875,31.0708,82.1458,82.3208,,
300015248, Shen,China,31.0208,90.4875,2.3,30.9208,31.1042,90.3958,90.5625,,
300015252, Maerxia,China,30.9625,87.5375,2.5,30.8958,31.0708,87.3208,87.6125,,
300015257, Ringco Ogma,China,30.9292,89.8292,3.4,30.8542,31.0042,89.7292,89.9292,,
300015260, Longkou Yezhu Lakes,China,30.8792,114.0792,1.6,30.6292,30.9375,113.8458,114.4292,,
300015265, Garen lake,China,30.7819,84.9819,2.7,30.6792,30.8542,84.8458,85.0542,,
300015267, Dibu lake,China,30.7958,84.8125,3.1,30.7208,30.8875,84.6875,84.8958,,
300015268, Baidang,China,30.8042,117.3875,1.9,30.7375,30.8958,117.2875,117.4792,,
300015276, Kunggyu lake,China,30.6347,82.1431,2.6,30.5625,30.7125,82.0042,82.2375,,
300015283, Zzzz,Iran Islamic Republic of,30.6208,48.1375,3.2,30.5292,30.7125,48.0625,48.2125,,
300015296, Yoqag,China,30.4708,88.6125,3.9,30.3875,30.5458,88.5125,88.7125,,
300015361, Ramganga reservoir,India,29.5569,78.7597,1.9,29.4875,29.6708,78.6292,78.9125,,
300015374, Wadi El Rayan,Egypt,29.2514,30.4792,2.7,29.1542,29.3292,30.3958,30.5542,,
300015376, Siwa,Egypt,29.2125,25.4542,1.9,29.1542,29.2792,25.3875,25.5458,,
300015380, Wadi Al Rayan,Egypt,29.1875,30.4042,2.2,29.0458,29.2542,30.3125,30.4708,,
300015405, Zhegu lake,China,28.6681,91.6764,2.6,28.5708,28.7792,91.6042,91.7458,,
300015419, Como Chamling,China,28.4014,88.2153,2.8,28.3292,28.4875,88.1208,88.3292,,
300015424, Duoqing lake,China,28.1403,89.3431,3.5,28.0625,28.2292,89.2625,89.4375,,
300015431, Lugu,China,27.7208,100.7792,2.4,27.6292,27.7875,100.7042,100.8792,,
300015455,Chenghai,China,26.5903,100.6653,2.5,26.4292,26.6708,100.5958,100.7292,,
300015502, Rajghat,India,24.6708,78.2708,3.7,24.4458,24.8042,78.1458,78.3625,,
300015520, Masanjore,India,24.1542,87.2875,2,24.0708,24.2792,87.1792,87.3792,,
300015523, Dharoi,India,24.0208,72.9208,3.5,23.9458,24.1458,72.7792,73.0208,,
300015536, Mahi Bajaj Sagar,India,23.5458,74.5375,1.9,23.4125,23.7375,74.4708,74.6625,,
300015538, Halali dam,India,23.4819,77.5014,1.9,23.3958,23.5792,77.4208,77.5875,,
300015552, Barna,India,23.0792,78.0208,2.7,22.9958,23.1625,77.9458,78.1125,,
300015554, Chandil,India,23.0042,86.0292,1.7,22.9375,23.1292,85.9042,86.1208,,
300015557, Nalsarovar,India,22.8042,72.0292,2.2,22.7292,22.8792,71.9542,72.1042,,
300015606, Upper Wardha,India,21.3125,78.0542,2.1,21.2208,21.4125,77.9875,78.2292,,
300015626, Inle lake,Myanmar,20.5903,96.9069,2.3,20.4292,20.6625,96.8375,96.9792,,
300015630, Madhuban,India,20.1958,73.0792,1.5,20.1042,20.2625,73.0208,73.2708,,
300015638, Isapur,India,19.7375,77.3792,1.6,19.6792,19.9042,77.2625,77.4792,,
300015650, Majalgaon,India,19.1375,76.1542,2.2,19.0542,19.2125,75.9958,76.2292,,
300015655, Daguang,China,18.9958,108.9875,1.9,18.7792,19.0542,108.9208,109.1042,,
300015657, Zzzz,Myanmar,18.9208,95.5958,2,18.8208,18.9958,95.5375,95.6875,,
300015672, Lower Manair,India,18.3708,79.1292,2.1,18.2708,18.4792,78.9958,79.1958,,
300015696, Nam Um,Thailand,17.2375,103.7125,2,17.1125,17.3458,103.6375,103.8458,,
300015697, Yeleru,India,17.3208,82.0708,2.2,17.2458,17.4125,81.9708,82.1458,,
300015714, Jurala,India,16.3375,77.6875,1.5,16.2792,16.4458,77.2458,77.7458,,
300015736, Supa,India,15.2625,74.5042,2.4,15.1292,15.3875,74.3542,74.5708,,
300015755, Ho Ya Li,Viet Nam,14.2625,107.8458,1.9,14.1875,14.4208,107.7708,107.9625,,
300015761, Bhadra reservoir,India,13.6931,75.5847,2.6,13.4958,13.7625,75.4625,75.6875,,
300015778, Naujan lake,Philippines,13.1708,121.3542,3.4,13.0708,13.2792,121.2625,121.4292,,
300015798, Zobe,Nigeria,12.3708,7.4792,1.5,12.3125,12.4292,7.4208,7.6042,,
300015805, Challawa Gorge,Nigeria,11.6792,8.0042,2.5,11.5958,11.8042,7.8708,8.0958,,
300015811, Bhavanisagar,India,11.4625,77.0875,1.9,11.3375,11.5375,76.9792,77.1625,,
300015812, Afambo,Ethiopia,11.4542,41.6708,1.5,11.3125,11.5292,41.6042,41.7375,,
300015815, Abbe,Ethiopia,11.3708,41.5875,1.8,11.3125,11.4375,41.5292,41.6625,,
300015816, Hayk,Ethiopia,11.3458,39.7125,2,11.2792,11.4125,39.6458,39.7708,,
300015836, Hawal River,Nigeria,9.7542,12.0208,2.6,9.6458,9.9125,11.9458,12.0875,,
300015839, Lere,Chad,9.6208,14.1875,2,9.5542,9.6792,14.0625,14.2625,,
300015857, Kampe Oyi,Nigeria,8.1958,5.6125,1.6,8.0958,8.2542,5.5458,5.6875,,
300015858, Ikere Gorge,Nigeria,8.1958,3.7542,1.5,8.1208,8.3292,3.6708,3.8375,,
300015873, Maduru Oya,Sri Lanka,7.6042,81.2042,1.9,7.4708,7.7042,81.1208,81.2708,,
300015875, Noung Jur,Sudan,7.4208,30.5792,1.9,7.3542,7.5208,30.5125,30.6458,,
300015880, Senanayake Samudra,Sri Lanka,7.2014,81.4931,2,7.0708,7.2958,81.3875,81.5792,,
300015883, Melka-Wakena,Ethiopia,7.1625,39.4208,1.7,7.0375,7.2208,39.2208,39.4708,,
300015885,Sudd,Sudan,7.0875,30.7958,1.8,7.0042,7.1708,30.7292,30.8542,,
300015892, lake Bosomtwe,Ghana,6.5069,-1.4097,3.7,6.4375,6.5792,-1.4875,-1.3375,,
300015900, Tasik Pedu,Malaysia,6.2569,100.8181,1.9,6.1542,6.3625,100.7292,100.8792,,
300015901, lac Togo,Togo,6.2569,1.4042,2.2,6.1708,6.3375,1.3458,1.5792,,
300015914, Danau,Indonesia,4.6153,96.9264,2.4,4.5458,4.6792,96.8208,97.0375,,
300015923, Nyaguo,Uganda,1.3375,33.7042,1.6,1.2875,1.4042,33.6375,33.7792,,
300015924, Tele,Congo,1.3458,17.1458,2.2,1.2792,1.4125,17.0875,17.2125,,
300015927, Tondano,Indonesia,1.2125,124.8875,2.4,1.1375,1.3208,124.8208,124.9708,,
300015949, Nabugabo,Uganda,-0.3625,31.9042,2.5,-0.4292,-0.3042,31.8292,31.9792,,
300015950, Nakuru,Kenya,-0.3708,36.0875,2.4,-0.4375,-0.2708,36.0208,36.1542,,
300015953, lac Azingo,Gabon,-0.5597,10.0264,2.2,-0.6292,-0.4458,9.9125,10.1125,,
300015969, Mutanda,Uganda,-1.2375,29.6708,1.5,-1.2958,-1.1375,29.6125,29.7292,,
300015975, Ikimba,Tanzania United Republic of,-1.4792,31.5542,2.2,-1.5375,-1.3958,31.4708,31.6375,,
300015976, lac Burera,Rwanda,-1.4319,29.7708,1.9,-1.5375,-1.3458,29.7042,29.8542,,
300015978, Crique de Banga,Congo The Democratic Republic of the,-1.5458,18.7208,1.8,-1.6125,-1.4792,18.6625,18.7958,,
300015983, Crique d'Obeke,Congo The Democratic Republic of the,-1.7208,18.8375,2.8,-1.7875,-1.6375,18.7625,18.9292,,
300015985, Crique de Gongo,Congo The Democratic Republic of the,-1.8458,18.7042,1.9,-1.9125,-1.7792,18.6458,18.7875,,
300015994, Kerinci,Indonesia,-2.1458,101.4958,3.1,-2.2125,-2.0792,101.4042,101.5708,,
300016011, Jipe,Tanzania United Republic of;Kenya,-3.6125,37.7625,1.5,-3.6875,-3.5125,37.7042,37.8208,,
300016017, Burungi,Tanzania United Republic of,-3.8708,35.8875,2.9,-3.9708,-3.7792,35.8042,35.9542,,
300016021, Ambussel,Tanzania United Republic of,-3.9542,37.2708,1.8,-4.0125,-3.8792,37.2042,37.3292,,
300016024, Sidenreng,Indonesia,-3.9875,119.8708,2.9,-4.0792,-3.9125,119.7958,119.9458,,
300016034, Balangida Lehu,Tanzania United Republic of,-4.6792,35.2375,2.1,-4.7458,-4.6125,35.1208,35.3042,,
300016040, Lagoa de Massabi,Angola,-5.0208,12.1208,1.5,-5.1125,-4.9625,11.9958,12.1792,,
300016041, Dakataua,Papua New Guinea,-5.0292,150.0792,1.7,-5.1125,-4.9708,150.0125,150.1792,,
300016043, Wisdom lake,Papua New Guinea,-5.3431,147.1153,4.2,-5.4208,-5.2458,147.0208,147.2125,,
300016052, Waduk Jatiluhur,Indonesia,-6.5264,107.3458,2.5,-6.6958,-6.4542,107.2458,107.4458,,
300016090, Waduk Gadjah Mungkur,Indonesia,-7.9125,110.8875,2,-8.0292,-7.7958,110.8125,110.9958,,
300016109, Quilunda,Angola,-8.8958,13.5958,2,-8.9542,-8.8292,13.5292,13.6708,,
300016110, lake Mweru Wantipa,Zambia,-8.9097,29.7792,2.2,-8.9792,-8.8375,29.6708,29.8542,,
300016120, Zzzz,Congo The Democratic Republic of the,-10.0292,27.2542,2.8,-10.1042,-9.9542,27.1792,27.3292,,
300016137, Lusiwasi,Zambia,-12.9708,30.7625,1.6,-13.0708,-12.9042,30.6375,30.9042,,
300016144, Zzzz,Australia,-13.8375,141.5125,2.6,-13.9708,-13.7208,141.4458,141.6292,,
300016145, Mita Hills dam,Zambia,-14.1958,29.1153,1.5,-14.2792,-13.9292,29.0042,29.2042,,
300016205, Zzzz,Australia,-17.0292,123.9625,1.8,-17.1625,-16.9625,123.8875,124.0458,,
300016223, lake Manyame,Zimbabwe,-17.8236,30.5319,2.4,-17.9125,-17.7125,30.4708,30.7542,,
300016225, Chivero,Zimbabwe,-17.8958,30.7875,1.7,-17.9625,-17.8292,30.7208,30.8875,,
300016238, Sebakwe,Zimbabwe,-19.0208,30.2375,1.5,-19.0958,-18.9708,30.1875,30.3458,,
300016239, Itasy,Madagascar,-19.0708,46.7875,1.9,-19.1375,-18.9875,46.6958,46.8625,,
300016252, Zzzz,Australia,-20.2375,118.9458,3.2,-20.3542,-20.1375,118.8042,119.0458,,
300016266, Nkokwane Pan,Botswana,-21.0542,25.5375,2.5,-21.1625,-20.9875,25.4458,25.5958,,200000007;
300016302, Macleod,Australia,-24.1458,113.6625,11,-24.6292,-23.5708,113.4625,113.9958,,
300016306, Nhangela Cudhui Lakes,Mozambique,-24.3458,35.0042,1.5,-24.4125,-24.2875,34.9125,35.0875,,
300016309, Hardap,Namibia,-24.5042,17.8375,1.7,-24.5625,-24.3958,17.7125,17.8958,,
300016311, lagoa Bambene,Mozambique,-24.5042,33.3847,1.7,-24.5625,-24.3625,33.1458,33.4542,,
300016320, Quissico,Mozambique,-24.7625,34.7125,1.5,-24.8458,-24.6625,34.5625,34.9042,,
300016372, Kosi,South Africa,-26.9792,32.8375,2.5,-27.0542,-26.9125,32.7708,32.9042,,
300016389, Sibayi,South Africa,-27.3514,32.6875,2.7,-27.4542,-27.2375,32.5292,32.7542,,
300016455, Albert Falls,South Africa,-29.4458,30.4042,1.5,-29.5042,-29.3625,30.3292,30.4625,,
300016482, Salt,Australia,-30.1042,142.1292,2.9,-30.1792,-29.9958,142.0542,142.2042,,
300016504, Younghusband,Australia,-30.8625,136.0625,3,-30.9375,-30.7208,135.9458,136.2208,,
300016505, Peery,Australia,-30.8125,143.5958,2,-30.8708,-30.6625,143.5208,143.6625,,
300016506, Deborah West,Australia,-30.7792,119.0875,2.2,-30.8875,-30.6875,118.9708,119.1708,,
300016507, Deborah East,Australia,-30.9375,119.4375,2.6,-31.0042,-30.8208,119.3625,119.5375,,
300016509, Seabrook,Australia,-30.8958,119.6625,2.7,-30.9792,-30.8208,119.5875,119.7792,,
300016510, Baladjie,Australia,-30.8875,118.9625,1.8,-30.9958,-30.8042,118.7792,119.0292,,
300016514, Hanson,Australia,-31.0458,136.2542,2.8,-31.1375,-30.9042,136.1708,136.3292,,
300016517, Hart,Australia,-31.1792,136.3875,3.4,-31.2708,-31.0375,136.2875,136.4875,,
300016537, Dutton,Australia,-31.7875,137.1458,3.4,-31.8542,-31.6875,137.0375,137.2292,,
300016597, Dumbleyung,Australia,-33.3458,117.6708,2,-33.4125,-33.2708,117.5542,117.7458,,
300016602, lake Ballyrogan,Australia,-33.4764,145.9681,2.7,-33.5792,-33.3958,145.8875,146.0458,,
300016632, Waranga basin,Australia,-36.5514,145.0875,2.7,-36.6375,-36.4708,145.0042,145.1875,,
300016649, lake Rotorua,New Zealand,-38.0625,176.2514,3.1,-38.1792,-37.9958,176.1792,176.3625,,
300016658, Waikaremoana,New Zealand,-38.7708,177.1042,1.7,-38.8375,-38.6792,176.9458,177.1875,,
300016665, Arthurs lake,Australia,-42.0042,146.9097,2,-42.0708,-41.8792,146.8292,147.0125,,
300016679, lake Ohau,New Zealand,-44.2014,169.8486,2.5,-44.3292,-44.1292,169.7792,169.9708,,
300016680, lake Benmore,New Zealand,-44.4042,170.2319,2.1,-44.6125,-44.3042,170.0042,170.3042,,
300016688, Poteriteri,New Zealand,-46.1042,167.1292,1.5,-46.2208,-45.8958,167.0458,167.1875,,
